id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
75440,Slelace,Lovelace Sleepy,1996-12-15,Victoria,75383,155,M,57,175
75441,Caning,Musing Cannon,1996-9-15,Singapore,76098,157,F,48,164
75442,Kelrsty,Keller Thirsty,1995-9-2,Brussels,78880,17,F,49,169
75443,Brling,Brown Dazzling,1999-2-17,Male,89024,107,F,40,158
75444,Stoneeful,Hopeful Stonebraker,2004-6-17,New Delhi,15849,77,F,48,155
75445,Poiave,Poitras Brave,2004-1-28,Dhaka,59309,14,M,57,170
75446,Zeaevski,Kowalevski Zealous,2001-1-28,Khartoum,22662,166,F,47,160
75447,Khorous,Vigorous Khorana,1995-9-18,Gaborone,83516,23,F,41,158
75448,Knrsty,Thirsty Knuth,2002-10-11,Nicosia,97286,45,F,44,157
75449,Bhaserful,Bhaskara Wonderful,1999-1-10,Nay Pyi Taw,98713,121,F,49,158
75450,Charuth,Knuth Charming,2002-8-10,Algiers,90427,3,M,58,177
75451,Satochial,Satoshi Xenodochial,2005-4-28,Oslo,15259,130,M,65,175
75452,Elvent,Ellis Fervent,2001-9-10,Sao Tome,91870,151,F,42,169
75453,Bovent,Bose Fervent,1996-12-20,Vienna,61973,10,F,46,162
75454,Quizgkin,Hodgkin Quizzical,2001-3-7,Kuala Lumpur,29690,106,M,57,176
75455,Claeful,Clarke Hopeful,2000-7-8,Rome,65520,83,F,54,169
75456,Mccaing,Boring Mccarthy,2006-10-22,Nouakchott,94681,111,F,45,166
75457,Leaesting,Interesting Leavitt,1996-9-4,Tehran,1796,79,M,65,178
75458,Compasaday,Faraday Compassionate,2007-6-22,Bissau,8942,71,F,45,161
75459,Kelrdly,Keldysh Wizardly,1995-2-23,Caracas,9166,192,M,57,174
75460,Brahmlous,Brahmagupta Zealous,2004-3-5,Asuncion,54849,137,M,56,182
75461,Sirana,Khorana Silly,2004-9-18,Skopje,62188,103,F,41,156
75462,Peaceleev,Peaceful Mendeleev,1996-5-5,Freetown,70072,156,F,55,158
75463,Prictras,Poitras Priceless,2001-9-15,Bamako,48994,108,M,58,173
75464,Boce,Borg Nice,2005-1-9,Kingston,2865,84,F,44,158
75465,Recucare,Recursing Poincare,2000-11-1,Andorra la Vella,51713,4,F,54,160
75466,Nahing,Nash Laughing,2002-6-28,Oslo,20443,130,F,55,161
75467,Fesyce,Festive Noyce,2008-3-24,Kuala Lumpur,73171,106,F,54,168
75468,Condesmir,Shamir Condescending,1995-11-28,Pyongyang,13230,90,M,64,185
75469,Vigiuss,Gauss Vigilant,2002-10-3,Reykjavik,90604,76,M,57,173
75470,Euting,Trusting Euler,2003-10-10,Washington D.C.,75575,187,F,47,156
75471,Curger,Curran Eager,1998-5-7,Berne,24537,170,M,63,182
75472,Lovmir,Loving Shamir,1999-7-19,Ashgabat,64982,181,F,49,160
75473,Coligent,Cohen Intelligent,1998-6-5,Manila,77078,139,F,48,166
75474,Baben,Keen Babbage,2000-3-6,Baghdad,37417,80,M,63,172
75475,Bartical,Bartik Practical,2007-7-23,Tarawa Atoll,59221,89,M,63,181
75476,Borking,Boring Hawking,2000-4-24,Yerevan,74595,8,M,60,183
75477,Jolted,Gifted Joliot,2006-1-8,Nicosia,62781,45,F,42,169
75478,Maglind,Rosalind Magical,2004-7-16,Saint John’s,18277,6,M,62,182
75479,Siver,Beaver Silly,1995-2-22,Warsaw,42283,140,M,63,184
75480,Mclarp,Mclaren Sharp,1996-6-10,Santo Domingo,95369,50,F,50,159
75481,Boacted,Distracted Boyd,1996-8-28,Male,26177,107,M,63,184
75482,Upbssig,Taussig Upbeat,2001-5-21,Budapest,24319,75,M,64,176
75483,Leaver,Leavitt Clever,2002-11-6,Conakry,97310,70,M,61,181
75484,Infalibt,Haibt Infallible,1998-2-17,Yaounde,4447,30,F,48,167
75485,Euclant,Euclid Vigilant,1997-5-23,Amsterdam,16425,125,F,52,162
75486,Nifie,Nice Diffie,1998-4-1,Dodoma,27737,174,F,44,159
75487,Brahmligent,Brahmagupta Intelligent,2001-10-15,Thimphu,50676,20,M,61,173
75488,Intererson,Sanderson Interesting,2008-1-7,Ramallah,55732,134,F,44,158
75489,Moistic,Heuristic Moore,2006-7-11,Dublin,44684,81,F,48,167
75490,Internson,Swanson Interesting,2005-5-15,Sao Tome,28452,151,F,54,163
75491,Bling,Musing Black,2001-9-23,Dili,55159,51,F,54,166
75492,Mclder,Tender Mclean,2006-11-25,Pyongyang,32209,90,M,63,178
75493,Gorana,Goofy Khorana,1996-4-12,Beirut,12587,96,M,62,171
75494,Ferlby,Kilby Fervent,2007-12-9,Port-au-Prince,93827,73,M,59,173
75495,Gorie,Goofy Curie,1999-1-11,Pyongyang,65617,90,F,46,155
75496,Nauulis,Margulis Naughty,2007-4-25,Madrid,87972,164,M,63,176
75497,Nortical,Magical Northcutt,2000-9-15,San Salvador,85870,54,F,48,160
75498,Borrtz,Hertz Boring,2003-8-26,Algiers,9331,3,F,44,159
75499,Chebntic,Chebyshev Pedantic,2008-1-2,Buenos Aires,63393,7,M,59,171
75500,Nortiring,Northcutt Inspiring,2002-4-12,Sao Tome,58257,151,M,61,183
75501,Aryally,Aryabhata Jolly,2001-8-29,Bamako,37600,108,M,64,176
75502,Meslant,Gallant Mestorf,2007-1-7,Moscow,51413,144,M,57,170
75503,Panger,Eager Panini,1996-2-22,Sao Tome,58824,151,M,55,183
75504,Crileo,Crazy Galileo,2006-7-10,Port-of-Spain,12102,178,M,56,177
75505,Lovri,Loving Cori,1998-12-11,Kigali,67197,145,M,62,182
75506,Friebraker,Stonebraker Friendly,1996-10-22,Managua,37044,127,M,62,178
75507,Hodzical,Quizzical Hodgkin,1996-12-5,Melekeok,16669,133,F,44,162
75508,Bhasrdly,Bhaskara Wizardly,1999-9-16,Paris,65039,61,M,61,183
75509,Mccliistic,Mcclintock Optimistic,2006-11-28,Managua,98875,127,M,57,179
75510,Anerman,Angry Lichterman,2001-11-17,Bridgetown,90518,15,F,42,163
75511,Swacious,Suspicious Swartz,1995-10-19,Tbilisi,58423,64,F,42,166
75512,Bratger,Eager Brattain,1998-3-13,Vientiane,83745,94,M,59,170
75513,Volffled,Unruffled Volhard,2000-10-24,Kuala Lumpur,13602,106,F,41,170
75514,Napest,Modest Napier,1998-8-25,Budapest,55881,75,M,65,173
75515,Hyping,Hypatia Loving,2004-9-15,Port Moresby ,63986,136,M,58,178
75516,Sistine,Silly Goldstine,2007-7-14,Gaborone,93806,23,F,55,170
75517,Chandrident,Chandrasekhar Confident,1997-3-18,Roseau,38695,49,F,40,169
75518,Maoyant,Mayer Flamboyant,1998-5-18,Banjul,83264,63,F,50,158
75519,Jovder,Snyder Jovial,1999-4-18,Caracas,13848,192,F,45,159
75520,Beatiful,Beaver Beautiful,2005-12-6,Amman,16095,86,M,58,177
75521,Goldionate,Goldstine Affectionate,2008-12-3,Ulaanbaatar,76374,117,F,47,162
75522,Mclave,Brave Mclean,1997-10-13,Sri Jayewardenepura Kotte,10390,165,M,62,171
75523,Quiniak,Quirky Wozniak,1995-3-9,Stockholm,48266,169,M,55,173
75524,Kiting,Kirch Trusting,1995-8-12,Dushanbe,56618,173,F,42,169
75525,Suspirg,Borg Suspicious,1996-10-16,Phnom Penh,61373,29,F,50,162
75526,Bonon,Cannon Bold,1998-10-22,Berlin,41896,65,F,45,159
75527,Helsful,Blissful Hellman,2002-1-18,Rabat,77185,119,M,57,174
75528,Unruach,Unruffled Banach,2000-1-25,Riga,49665,95,M,60,181
75529,Barrant,Bardeen Vibrant,1996-9-3,Moscow,54399,144,M,56,174
75530,Goooic,Goodall Stoic,1996-2-19,Abu Dhabi,34958,185,F,46,157
75531,Jover,Beaver Jolly,2002-3-16,Ljubljana,77401,159,M,59,185
75532,Ecstha,Saha Ecstatic,2002-9-25,Praia,30238,32,F,55,159
75533,Optimgkin,Hodgkin Optimistic,2002-3-6,Port Louis,66404,112,F,41,156
75534,Dazzzaka,Dazzling Ishizaka,2000-9-11,Andorra la Vella,23858,4,F,44,166
75535,Feisy,Feistel Busy,1999-6-7,London,6667,186,M,63,175
75536,Thomndly,Friendly Thompson,1996-9-25,Palikir,36536,114,M,65,183
75537,Optimrtz,Swartz Optimistic,2008-4-2,New Delhi,27168,77,F,42,166
75538,Blstic,Black Elastic,1998-10-2,Port-of-Spain,11755,178,F,47,167
75539,Bhaial,Jovial Bhabha,2000-5-19,Yerevan,27802,8,M,59,173
75540,Elebage,Elegant Babbage,2000-10-6,Nassau,28100,12,F,51,157
75541,Hasctive,Haslett Objective,1995-10-24,Tegucigalpa,75878,74,F,48,167
75542,Banarp,Sharp Banzai,2005-5-3,Sri Jayewardenepura Kotte,79071,165,M,56,174
75543,Optimnsky,Optimistic Meninsky,2008-8-14,Georgetown,68965,72,M,61,171
75544,Shocld,Bold Shockley,2002-8-19,Havana,24636,44,F,41,169
75545,Condesrch,Kirch Condescending,2008-6-29,Riga,20320,95,M,60,183
75546,Kapmined,Determined Kapitsa,1998-12-25,Suva,6730,59,M,58,173
75547,Willien,Williamson Keen,2001-3-3,Madrid,92165,164,F,55,169
75548,Feslemy,Ptolemy Festive,1999-2-2,Conakry,76098,70,M,63,176
75549,Gand,Kind Gates,2005-6-10,Phnom Penh,18061,29,F,45,165
75550,Straw,Strange Shaw,1997-6-22,Ankara,4236,180,F,49,162
75551,Nauhr,Bohr Naughty,2005-4-6,Lilongwe,71203,105,M,61,181
75552,Jovzai,Banzai Jovial,1999-12-9,Lisbon,74817,141,M,62,170
75553,Niasser,Goldwasser Nifty,2008-9-5,Nur Sultan,31887,87,M,60,184
75554,Mccaistic,Heuristic Mccarthy,2006-10-16,Kigali,21444,145,M,57,170
75555,Shffled,Shaw Unruffled,2003-3-15,Brazzaville,21533,39,F,52,164
75556,Hardser,Hardcore Moser,2007-11-22,Doha,63694,142,F,53,157
75557,Einsistic,Einstein Optimistic,2006-7-19,Amsterdam,66291,125,M,63,173
75558,Lovective,Objective Lovelace,2002-9-27,Oslo,63164,130,F,54,168
75559,Modng,Jang Modest,2006-3-20,Ashgabat,48381,181,F,55,159
75560,Gifzai,Banzai Gifted,2001-4-13,Andorra la Vella,37300,4,F,53,165
75561,Stonenky,Cranky Stonebraker,1999-7-10,Minsk,47130,16,M,64,175
75562,Shfying,Shaw Mystifying,2006-10-1,Panama City,38123,135,F,42,157
75563,Pedapson,Thompson Pedantic,1996-2-12,Kingston,90350,84,F,51,168
75564,Joack,Black Jolly,2006-9-15,Phnom Penh,80475,29,F,51,161
75565,Fockley,Shockley Focused,1997-7-29,Bishkek,14474,93,M,55,173
75566,Golett,Goofy Haslett,2006-1-13,Suva,82629,59,M,56,175
75567,Boepy,Bohr Sleepy,2004-10-19,Havana,77800,44,M,57,176
75568,Lehring,Lehmann Adoring,2000-6-22,Tallinn,31750,57,M,56,182
75569,Fermann,Fervent Hermann,2004-11-18,Damascus,87882,171,M,57,174
75570,Antogant,Elegant Antonelli,2004-9-9,Tbilisi,83526,64,M,61,179
75571,Vilistic,Heuristic Villani,2003-2-27,Managua,38231,127,F,55,170
75572,Frouth,Frosty Knuth,2006-3-9,Lilongwe,39368,105,F,40,164
75573,Magdes,Magical Rhodes,2000-7-26,Maputo,22890,120,M,65,171
75574,Heiseeless,Heisenberg Priceless,1999-3-25,Niamey,92040,128,M,61,180
75575,Bratlible,Brattain Infallible,2008-12-3,Ouagadougou,82126,27,F,42,166
75576,Elcious,Ellis Suspicious,2000-11-23,Windhoek,86825,122,M,58,185
75577,Sing,Turing Sad,1997-10-8,Abuja,82327,129,F,53,158
75578,Knctive,Objective Knuth,1999-10-17,Vilnius,31746,101,M,63,172
75579,Agnalgic,Nostalgic Agnesi,2001-1-1,Kampala,52375,183,M,60,174
75580,Insparen,Inspiring Mclaren,2008-4-28,Luxembourg,60418,102,M,56,172
75581,Bordly,Bose Wizardly,2005-7-25,Maputo,73315,120,F,47,162
75582,Zrie,Curie Zen,2003-7-25,Bucharest,47126,143,M,58,181
75583,Montative,Festive Montalcini,2000-3-15,Guatemala City,23183,69,M,61,175
75584,Heurown,Heuristic Brown,2003-6-27,Asmara,6293,56,F,55,167
75585,Dijkol,Dijkstra Cool,1998-2-26,Beijing,53923,36,F,41,159
75586,Curaxed,Relaxed Curran,2008-8-28,Suva,14866,59,F,47,158
75587,Quizbur,Wilbur Quizzical,2004-12-29,Valletta,95406,109,F,44,166
75588,Meieet,Meitner Sweet,1998-2-25,Bangui,11606,33,M,63,183
75589,Boovsky,Zhukovsky Bold,2006-9-6,Libreville,75640,62,F,40,164
75590,Bumir,Shamir Busy,1995-5-3,Djibouti,32635,48,M,61,172
75591,Proskuting,Trusting Proskuriakova,2008-4-29,New Delhi,96890,77,F,46,159
75592,Maling,Dazzling Mayer,1996-9-18,Sarajevo,58541,22,M,56,184
75593,Stonecid,Stonebraker Lucid,2008-7-4,Libreville,21175,62,M,56,170
75594,Suspire,Kare Suspicious,1998-12-7,Tallinn,86040,57,M,64,177
75595,Einsepy,Sleepy Einstein,1999-2-25,Rome,47295,83,M,55,175
75596,Condeslis,Condescending Ellis,2002-9-28,Victoria,14849,155,F,43,161
75597,Reveler,Euler Reverent,2002-11-20,Castries,52352,147,F,40,161
75598,Jeptive,Festive Jepsen,1999-9-24,Ulaanbaatar,82625,117,M,58,182
75599,Gostine,Goldstine Goofy,1996-2-23,Djibouti,26511,48,M,63,177
75600,Einsvous,Einstein Nervous,1998-2-9,Warsaw,1684,140,M,59,174
75601,Darntic,Darwin Romantic,2006-8-24,Seoul,81647,91,F,48,163
75602,Strdysh,Strange Keldysh,2002-4-4,Canberra,18554,9,M,57,184
75603,Heiseligent,Heisenberg Intelligent,1999-4-18,San Marino,59149,150,F,46,159
75604,Kntive,Festive Knuth,2008-12-21,Libreville,61140,62,F,54,162
75605,Chsy,Chaum Busy,2008-6-12,Bishkek,74857,93,M,56,184
75606,Khoder,Tender Khorana,2001-10-17,Luanda,75309,5,F,52,164
75607,Shen,Shaw Keen,1999-9-7,Zagreb,99286,43,M,63,181
75608,Ardinsome,Ardinghelli Awesome,1999-11-20,Bratislava,58654,158,M,55,182
75609,Ediamy,Dreamy Edison,2008-2-22,Niamey,31182,128,M,64,175
75610,Modulty,Mcnulty Modest,1995-7-8,Victoria,29352,155,M,55,178
75611,Mystites,Gates Mystifying,2005-12-5,Tehran,19760,79,M,60,184
75612,Jovler,Kepler Jovial,2001-3-7,Yerevan,96226,8,F,43,155
75613,Nostings,Nostalgic Jennings,2007-4-1,Juba,23473,163,F,48,165
75614,Agnsionate,Agnesi Compassionate,2000-11-8,Monrovia,26108,98,F,47,163
75615,Revemann,Lehmann Reverent,2001-12-27,Muscat,17497,131,F,49,168
75616,Thoming,Boring Thompson,1998-11-12,Moscow,59142,144,M,58,185
75617,Dilly,Dirac Jolly,1995-5-23,Caracas,27248,192,M,56,174
75618,Blacligent,Blackburn Intelligent,1995-9-7,Damascus,53886,171,M,59,185
75619,Hoposhi,Hopeful Satoshi,2002-3-16,Riyadh,79247,152,F,40,155
75620,Grothelible,Infallible Grothendieck,1997-9-27,Funafuti province,91351,182,M,59,183
75621,Kiley,Easley Kind,1996-1-21,Tbilisi,95301,64,F,45,155
75622,Suspiinci,Davinci Suspicious,2006-6-18,Bamako,35711,108,F,42,156
75623,Piic,Pike Epic,2002-8-10,Taipei,38870,172,M,63,182
75624,Dregkin,Hodgkin Dreamy,2005-8-26,Lome,100349,176,M,61,184
75625,Dazzguly,Ganguly Dazzling,1997-3-10,Castries,35387,147,F,55,165
75626,Galntic,Romantic Galileo,2007-10-16,Suva,55815,59,F,45,166
75627,Vibssig,Taussig Vibrant,2007-7-1,Tripoli,49467,99,M,60,180
75628,Zdes,Zen Rhodes,2003-2-9,Madrid,15628,164,M,62,184
75629,Sernelli,Serene Antonelli,2006-2-17,Lome,91495,176,M,64,179
75630,Curctive,Curran Objective,2002-5-15,Berlin,49071,65,M,55,180
75631,Samvent,Fervent Sammet,1995-6-20,Vaduz,52539,100,M,55,181
75632,Beical,Magical Bell,2002-9-1,San Salvador,61603,54,F,44,166
75633,Chatrky,Quirky Chatelet,2005-12-9,Saint George’s,43842,68,F,51,156
75634,Haore,Happy Moore,2002-9-13,Nairobi,16747,88,M,55,178
75635,Solepy,Sleepy Solomon,2004-5-1,Quito,92934,52,M,63,182
75636,Zmann,Zen Neumann,2001-1-14,Beirut,61729,96,F,47,157
75637,Altiful,Beautiful Allen,2008-9-20,Moroni,95806,38,F,55,163
75638,Modings,Jennings Modest,2008-6-22,Skopje,8157,103,M,59,171
75639,Newnny,Funny Newton,2003-6-4,Lisbon,88100,141,M,60,172
75640,Borvira,Mahavira Boring,1998-2-6,Muscat,41198,131,M,56,180
75641,Barad,Sad Bartik,2008-4-20,Moroni,43925,38,F,40,165
75642,Deterois,Determined Galois,1998-1-8,Seoul,1481,91,M,58,182
75643,Feritsa,Fervent Kapitsa,2002-8-13,Accra,97299,66,F,50,161
75644,Pantiful,Panini Beautiful,1996-9-12,Vilnius,88011,101,M,59,183
75645,Davuent,Davinci Eloquent,1998-10-2,Santo Domingo,41810,50,F,50,167
75646,Nostarr,Nostalgic Lamarr,2004-12-1,Sao Tome,65958,151,F,43,167
75647,Chatstic,Elastic Chatelet,2004-10-20,Lome,5965,176,F,44,164
75648,Paepy,Sleepy Pare,1999-6-3,Tallinn,36310,57,M,55,183
75649,Kiyd,Kind Boyd,1997-3-24,Washington D.C.,51364,187,M,63,178
75650,Gifitsa,Kapitsa Gifted,2003-6-4,Addis Ababa,74027,58,F,47,164
75651,Adobin,Adoring Rubin,2000-2-4,Kampala,35364,183,F,53,161
75652,Lehad,Sad Lehmann,2000-5-1,Nuku’alofa,44837,177,M,64,183
75653,Niguly,Nifty Ganguly,1999-4-10,San Salvador,63450,54,M,64,183
75654,Pricgle,Hugle Priceless,2008-6-5,Vatican City,82596,191,F,54,163
75655,Adoatia,Hypatia Adoring,2003-10-26,Baghdad,58539,80,M,55,175
75656,Heurmat,Fermat Heuristic,2003-4-13,Yamoussoukro,12619,42,M,60,185
75657,Jovalds,Torvalds Jovial,1999-12-27,Managua,52664,127,F,47,166
75658,Sing,Jang Silly,1996-4-26,Yamoussoukro,20386,42,F,40,168
75659,Ritrent,Ritchie Reverent,1997-1-10,Muscat,2736,131,F,46,157
75660,Chattrent,Reverent Chatterjee,1997-11-19,Andorra la Vella,37191,4,M,63,179
75661,Almsionate,Almeida Compassionate,2001-5-1,London,29787,186,F,40,167
75662,Sinocid,Lucid Sinoussi,2004-6-7,Guatemala City,13067,69,F,44,164
75663,Buristic,Burnell Optimistic,1999-12-5,Abu Dhabi,26286,185,M,58,177
75664,Quison,Quirky Carson,2001-6-7,Lisbon,8174,141,F,55,167
75665,Kapzing,Kapitsa Amazing,2006-6-16,Hanoi,58648,193,F,41,167
75666,Goldld,Goldberg Bold,1997-8-11,Bissau,40199,71,F,40,169
75667,Wondrley,Shirley Wonderful,2005-8-10,Seoul,29570,91,M,65,175
75668,Elaerjee,Elastic Chatterjee,1995-12-24,Hanoi,57518,193,M,62,175
75669,Vigochel,Vigorous Herschel,2008-7-1,Beijing,88286,36,F,48,156
75670,Easring,Adoring Easley,1997-2-6,Tripoli,29366,99,F,50,157
75671,Cartwing,Boring Cartwright,2002-2-5,Tarawa Atoll,44612,89,M,65,172
75672,Galntic,Galois Pedantic,1997-8-8,Palikir,77922,114,M,63,181
75673,Hodochial,Hodgkin Xenodochial,2005-5-23,Amsterdam,68664,125,F,53,157
75674,Amarg,Borg Amazing,2000-10-28,Tegucigalpa,40037,74,M,64,176
75675,Flambhcutt,Northcutt Flamboyant,2005-1-24,Washington D.C.,6162,187,M,56,182
75676,Dazzver,Dazzling Carver,2007-8-10,Honiara,57050,160,M,65,176
75677,Gagetent,Competent Gagarin,1995-2-11,Ottawa,6548,31,F,48,155
75678,Ruvous,Nervous Rubin,1996-9-21,Berne,82523,170,M,64,176
75679,Nauvira,Naughty Mahavira,1996-7-28,Bucharest,11320,143,M,64,170
75680,Elarie,Elastic Curie,1999-1-18,Sofia,86834,26,M,58,176
75681,Almic,Epic Almeida,2002-12-25,Belgrade,54350,154,M,64,177
75682,Heest,Hertz Modest,2001-11-21,Georgetown,38211,72,F,42,155
75683,Mendming,Charming Mendeleev,2007-5-26,Lisbon,87840,141,F,50,165
75684,Dhally,Jolly Dhawan,1998-2-15,Guatemala City,3730,69,F,41,159
75685,Bhaochial,Bhabha Xenodochial,1995-5-19,Malabo,62042,55,M,58,177
75686,Ferrland,Fervent Sutherland,1995-11-17,Jerusalem,65234,82,F,41,155
75687,Dazzzaka,Ishizaka Dazzling,2004-10-11,Bandar Seri Begawan,53496,25,M,60,184
75688,Nauteur,Pasteur Naughty,2007-3-27,Port Louis,23139,112,F,40,168
75689,Maxofy,Goofy Maxwell,2002-11-22,Port-Vila,71133,190,M,65,172
75690,Dristing,Driscoll Exciting,1996-1-26,Lilongwe,44927,105,M,58,175
75691,Serrse,Serene Morse,2004-6-20,Paramaribo,61273,167,F,43,156
75692,Mystinnon,Mystifying Shannon,1997-12-18,Victoria,64168,155,F,52,161
75693,Yonlous,Yonath Zealous,2008-7-19,Doha,30173,142,F,49,163
75694,Solgry,Hungry Solomon,2003-12-14,Gaborone,82562,23,M,64,185
75695,Hamieet,Sweet Hamilton,1995-6-15,Vienna,55702,10,F,55,158
75696,Berant,Benz Vibrant,2001-11-28,Kabul,70022,1,M,65,178
75697,Ishiionate,Ishizaka Affectionate,2000-11-20,Helsinki,35733,60,M,56,182
75698,Goois,Galois Goofy,2004-2-14,Ankara,44025,180,F,47,165
75699,Eloqler,Eloquent Euler,2000-5-27,Antananarivo,14371,104,F,51,160
75700,Sutheical,Magical Sutherland,2000-5-27,Khartoum,91490,166,M,59,173
75701,Dewsful,Blissful Dewdney,2008-9-22,Reykjavik,79504,76,M,57,185
75702,Kictive,Objective Kirch,2000-12-2,Pyongyang,79265,90,F,43,170
75703,Aryacid,Aryabhata Lucid,1999-12-6,Moroni,32212,38,M,59,176
75704,Moerful,Wonderful Moore,2001-2-20,Ljubljana,89053,159,M,62,178
75705,Fesovsky,Zhukovsky Festive,1996-2-12,Amsterdam,88512,125,M,55,181
75706,Chcid,Lucid Chaum,2008-10-22,Harare,97164,40,M,65,180
75707,Elbaring,Admiring Elbakyan,2003-6-4,Basseterre,28284,146,F,49,170
75708,Sanky,Cranky Saha,2006-2-15,Kathmandu,60789,124,F,51,163
75709,Samppy,Happy Sammet,2006-10-29,Brussels,76822,17,M,58,174
75710,Froeleev,Mendeleev Frosty,1996-11-20,Baghdad,74665,80,F,47,169
75711,Leally,Jolly Leakey,2002-10-12,Cairo,13510,53,M,65,179
75712,Jogle,Hugle Jolly,2005-8-16,Windhoek,8374,122,F,43,156
75713,Keley,Easley Keen,2003-1-7,Lisbon,92218,141,F,41,169
75714,Noeic,Noether Epic,2008-9-1,Accra,28496,66,F,54,167
75715,Haniak,Happy Wozniak,1997-11-13,Tbilisi,75210,64,M,60,176
75716,Roenhful,Roentgen Youthful,1997-9-1,Suva,71016,59,F,42,158
75717,Vaunny,Funny Vaughan,2002-2-21,Brasilia,42755,24,F,44,162
75718,Einsnd,Einstein Kind,2004-5-14,Dili,79225,51,F,44,160
75719,Muszai,Musing Banzai,2005-7-17,Nassau,86896,12,M,65,185
75720,Intelyer,Mayer Intelligent,1995-5-6,Gaborone,3949,23,F,48,165
75721,Brghelli,Ardinghelli Brave,2005-4-8,Reykjavik,89589,76,F,40,165
75722,Objeern,Shtern Objective,1996-7-2,Sanaa,93059,194,F,54,165
75723,Jacest,Modest Jackson,1999-9-1,Dushanbe,62633,173,F,43,170
75724,Quizley,Quizzical Easley,2005-1-17,Lima,30985,138,F,41,156
75725,Distrver,Carver Distracted,1999-9-9,Prague,48921,46,M,55,180
75726,Volol,Volhard Cool,2000-2-10,Porto-Novo,85400,19,F,55,158
75727,Beasive,Beaver Pensive,1997-5-11,Dili,34718,51,M,60,183
75728,Dubiave,Dubinsky Brave,1999-1-9,Cairo,12086,53,F,51,165
75729,Mclrsing,Recursing Mclaren,1998-1-9,Juba,5099,163,F,45,170
75730,Corland,Sutherland Cool,1996-10-8,Caracas,95719,192,M,59,171
75731,Menieful,Meninsky Hopeful,2000-11-1,Kiev,20969,184,F,41,156
75732,Relagupta,Relaxed Brahmagupta,2002-9-3,Dili,1916,51,F,54,156
75733,Elbairing,Elbakyan Inspiring,2003-12-6,Baghdad,96998,80,M,60,173
75734,Chic,Epic Chaum,1999-11-4,Tbilisi,54562,64,M,63,175
75735,Riten,Zen Ritchie,1999-12-25,Hanoi,12474,193,F,54,155
75736,Zghan,Vaughan Zen,1996-7-11,Ramallah,22426,134,M,58,182
75737,Strmet,Sammet Strange,2005-2-18,Malabo,74598,55,M,63,177
75738,Serstel,Serene Feistel,2007-9-14,Islamabad,1359,132,F,50,157
75739,Keprky,Quirky Kepler,1995-4-22,Ottawa,39271,31,M,60,182
75740,Revetner,Meitner Reverent,1998-8-12,Luxembourg,6230,102,F,48,161
75741,Infalther,Noether Infallible,1998-10-24,Washington D.C.,3458,187,M,56,172
75742,Turol,Turing Cool,2001-10-4,Lisbon,74992,141,F,51,159
75743,Ephcutt,Epic Northcutt,2001-7-11,Djibouti,78312,48,M,65,176
75744,Hophcutt,Northcutt Hopeful,1999-2-29,Washington D.C.,21316,187,F,46,168
75745,Woztical,Practical Wozniak,1995-1-28,Male,39497,107,M,58,170
75746,Infalhard,Infallible Volhard,2008-9-22,Manama,85324,13,F,47,169
75747,Aryaoic,Aryabhata Stoic,2000-8-26,Singapore,91942,157,F,50,156
75748,Lamger,Lamarr Eager,1998-2-27,Seoul,45803,91,M,61,176
75749,Hootiful,Hoover Beautiful,2004-11-11,Mogadishu,92833,161,M,61,172
75750,Mcneful,Hopeful Mcnulty,1996-12-5,Andorra la Vella,97515,4,M,57,178
75751,Gracerson,Sanderson Gracious,2007-5-29,Yaren District,70136,123,M,57,172
75752,Trdly,Wizardly Tu,1996-8-9,Kuwait City,8873,92,F,49,169
75753,Haovsky,Zhukovsky Happy,1995-4-9,Santo Domingo,15268,50,M,63,176
75754,Hopnujan,Hopeful Ramanujan,2003-1-21,Algiers,85122,3,F,47,170
75755,Saetent,Saha Competent,2008-4-20,Singapore,92336,157,F,51,168
75756,Elgionate,Elgamal Affectionate,1998-1-22,Bissau,4363,71,F,42,159
75757,Teninci,Davinci Tender,1998-6-29,Canberra,15164,9,M,58,178
75758,Jortz,Hertz Jolly,2006-1-23,Caracas,28412,192,F,41,166
75759,Neuesting,Interesting Neumann,1997-7-23,Amsterdam,66818,125,F,45,167
75760,Gagerful,Gagarin Wonderful,2000-8-16,Apia,16647,149,F,40,155
75761,Eleng,Elegant Jang,2008-7-9,Palikir,46891,114,M,56,175
75762,Lalcid,Lalande Lucid,2001-1-4,Bamako,9969,108,M,63,176
75763,Quitain,Brattain Quirky,2006-12-11,Nassau,15619,12,F,40,168
75764,Huncare,Poincare Hungry,1997-7-29,Stockholm,13837,169,F,48,165
75765,Blaczing,Amazing Blackwell,2002-3-14,Vatican City,58286,191,F,43,165
75766,Fareat,Upbeat Faraday,2008-2-19,Paramaribo,39395,167,M,62,183
75767,Lisntic,Romantic Liskov,2007-4-21,Palikir,92788,114,F,43,170
75768,Paeat,Pare Upbeat,2005-2-13,Nassau,61173,12,M,60,177
75769,Buroic,Stoic Burnell,2001-11-25,Castries,84240,147,F,47,158
75770,Romaper,Hopper Romantic,1997-10-25,Yaounde,79812,30,F,49,168
75771,Neru,Wu Nervous,2000-6-9,Nassau,70136,12,M,57,184
75772,Relmir,Shamir Relaxed,1999-6-2,Hanoi,90201,193,F,44,168
75773,Ning,Jang Nice,2001-7-24,Pyongyang,31335,90,M,63,183
