id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
99475,Infaldeen,Bardeen Infallible,2006-4-4,Yaounde,28037,30,M,64,170
99476,Eleley,Easley Elegant,1996-11-25,Porto-Novo,5215,19,M,59,176
99477,Blisussi,Blissful Sinoussi,2002-6-2,Taipei,76751,172,M,60,181
99478,Condesfie,Diffie Condescending,2004-7-18,Chisinau,21710,115,M,58,172
99479,Optimrtz,Hertz Optimistic,2002-3-5,Tbilisi,98698,64,M,57,172
99480,Fuatia,Funny Hypatia,1995-2-13,Berne,91966,170,M,60,185
99481,Wriave,Brave Wright,2001-4-12,Harare,58019,40,M,61,173
99482,Kiden,Colden Kind,1998-12-5,Yerevan,19833,8,M,56,183
99483,Chateless,Priceless Chatelet,1999-12-6,Berne,68537,170,F,49,163
99484,Barlant,Gallant Bartik,2001-11-15,Djibouti,5841,48,F,53,164
99485,Eayne,Eager Payne,2001-2-13,Tripoli,77220,99,F,44,166
99486,Froingale,Frosty Nightingale,1995-7-27,Tokyo,33701,85,F,52,158
99487,Matsmined,Determined Matsumoto,1997-11-11,Warsaw,42176,140,F,55,158
99488,Mendnky,Mendeleev Cranky,2002-4-22,Tirane,72066,2,F,48,159
99489,Buri,Cori Busy,1999-11-4,Washington D.C.,34534,187,M,55,180
99490,Fesinci,Festive Davinci,1999-8-4,Mbabane,23404,168,F,44,170
99491,Blislen,Blissful Allen,2001-5-23,Lusaka,1598,195,M,62,174
99492,Willtical,Practical Williams,2002-1-10,Bishkek,3000,93,M,60,174
99493,Dreler,Dreamy Euler,1995-5-25,Luanda,22620,5,M,57,171
99494,Beacious,Suspicious Beaver,2007-7-24,Ljubljana,7622,159,F,49,155
99495,Samen,Keen Sammet,2007-12-13,Sarajevo,65859,22,M,62,178
99496,Fudall,Goodall Funny,2005-8-7,Vilnius,67769,101,F,53,162
99497,Eleha,Saha Elegant,2002-4-19,Bandar Seri Begawan,52274,25,M,57,179
99498,Mahasty,Mahavira Frosty,1999-2-16,Conakry,13271,70,M,61,173
99499,Chattepy,Sleepy Chatterjee,2007-4-13,Riga,29881,95,F,54,163
99500,Frozaka,Ishizaka Frosty,2006-6-21,Bridgetown,67347,15,M,64,181
99501,Proskuepy,Sleepy Proskuriakova,1996-10-9,Port Moresby ,71987,136,M,56,184
99502,Affectinci,Davinci Affectionate,1997-12-27,Warsaw,29018,140,M,60,171
99503,Nasty,Frosty Nash,2001-11-1,Moscow,51387,144,M,64,172
99504,Frostel,Frosty Feistel,1995-12-8,Addis Ababa,85251,58,M,63,172
99505,Wiltiful,Wilbur Beautiful,2008-5-19,Islamabad,90539,132,F,41,168
99506,Mcnntic,Mcnulty Romantic,2003-10-12,Port-au-Prince,27817,73,M,62,180
99507,Aweider,Awesome Greider,2003-8-15,Thimphu,29828,20,F,45,158
99508,Recuussi,Recursing Sinoussi,2004-5-11,Port Moresby ,98273,136,F,45,168
99509,Infaltes,Infallible Gates,2005-6-25,Accra,39713,66,F,54,160
99510,Beaulind,Rosalind Beautiful,1999-10-21,Paramaribo,56810,167,M,62,184
99511,Thiovsky,Thirsty Heyrovsky,1998-11-26,Andorra la Vella,73710,4,M,63,180
99512,Thcore,Hardcore Tharp,2003-8-19,Kuala Lumpur,80410,106,F,47,167
99513,Tauave,Taussig Brave,1998-8-20,Tokyo,44192,85,M,55,180
99514,Deterevski,Determined Kowalevski,2006-10-4,Helsinki,93846,60,F,52,169
99515,Agitatia,Hypatia Agitated,1999-1-18,Cape Town,62763,162,F,50,166
99516,Mursionate,Compassionate Murdock,2003-2-17,Havana,52170,44,M,56,180
99517,Stuprmi,Stupefied Fermi,2000-2-23,Berne,48394,170,M,63,180
99518,Difhing,Diffie Laughing,2003-10-11,Havana,53840,44,M,64,172
99519,Mesistic,Optimistic Mestorf,1997-2-27,Praia,69227,32,F,55,155
99520,Flambumoto,Flamboyant Matsumoto,2001-9-15,Singapore,99811,157,F,41,169
99521,Feochial,Xenodochial Fermi,2002-12-21,Stockholm,18725,169,F,52,166
99522,Slewin,Sleepy Lewin,2007-10-14,Valletta,79508,109,M,65,174
99523,Stoneing,Stonebraker Boring,2003-4-27,Antananarivo,19888,104,M,64,183
99524,Suspifie,Suspicious Diffie,2005-9-20,Moroni,18510,38,F,48,160
99525,Buack,Busy Black,2008-2-29,Ouagadougou,75503,27,M,57,173
99526,Aryager,Eager Aryabhata,1995-9-28,Ljubljana,85033,159,M,64,173
99527,Hawamy,Dreamy Hawking,2001-11-25,Paramaribo,97972,167,M,63,177
99528,Beauean,Mclean Beautiful,2001-5-16,Asmara,19353,56,F,47,160
99529,Wilfying,Mystifying Wilbur,2005-11-10,Malabo,21098,55,F,44,160
99530,Strzaka,Ishizaka Strange,2003-7-15,Kuala Lumpur,9916,106,M,59,183
99531,Graccoll,Driscoll Gracious,2007-7-22,Buenos Aires,43384,7,M,64,173
99532,Gifussi,Sinoussi Gifted,2003-3-22,Ashgabat,43998,181,M,61,184
99533,Vigioth,Vigilant Booth,2008-9-1,Funafuti province,62077,182,F,40,158
99534,Westing,Wu Interesting,2001-9-24,Palikir,58584,114,M,60,172
99535,Zeatein,Zealous Einstein,2007-3-5,Ottawa,40682,31,F,44,167
99536,Shanky,Shamir Cranky,2006-11-20,Panama City,47499,135,F,49,157
99537,Nostkhani,Nostalgic Mirzakhani,1998-4-28,Tunis,13516,179,M,63,184
99538,Stoneaxed,Relaxed Stonebraker,2000-11-17,Kuwait City,51907,92,M,65,176
99539,Feiial,Jovial Feistel,2008-6-4,Khartoum,40827,166,F,49,164
99540,Nihr,Nifty Bohr,2001-3-18,Wellington,65620,126,F,46,167
99541,Objebel,Nobel Objective,1997-1-22,Paramaribo,94464,167,M,61,183
99542,Reveoth,Reverent Booth,1996-11-25,Baku,74157,11,F,54,158
99543,Unruchel,Unruffled Herschel,2007-12-5,Bratislava,62459,158,M,57,185
99544,Huted,Hugle Gifted,2001-8-15,Funafuti province,85991,182,M,65,179
99545,Rhoesting,Interesting Rhodes,2007-12-9,Niamey,84724,128,M,63,184
99546,Pracnson,Swanson Practical,2004-1-22,Yerevan,46841,8,M,62,172
99547,Penlani,Pensive Villani,2007-2-29,San Salvador,20939,54,F,50,166
99548,Amalcini,Montalcini Amazing,1995-8-12,Valletta,88465,109,M,57,178
99549,Mcnofy,Mcnulty Goofy,2006-2-8,Washington D.C.,85491,187,M,65,180
99550,Elelen,Elegant Allen,2006-10-19,Caracas,92830,192,M,60,170
99551,Jovdel,Jovial Mendel,2005-1-9,Rome,87166,83,F,43,156
99552,Easiring,Inspiring Easley,2006-5-16,Beirut,34467,96,F,43,160
99553,Feictive,Objective Feistel,2004-12-23,Kampala,18406,183,M,61,177
99554,Ardinatic,Ardinghelli Ecstatic,2003-5-10,Hanoi,2107,193,F,52,155
99555,Friessig,Taussig Friendly,2004-8-11,Kuala Lumpur,54098,106,M,60,184
99556,Sleler,Sleepy Keller,1999-11-28,Tbilisi,82580,64,F,44,166
99557,Peacssig,Peaceful Taussig,2002-6-26,Belmopan,65242,18,M,60,173
99558,Noststra,Nostalgic Dijkstra,2006-11-15,Brazzaville,64414,39,F,42,169
99559,Heyrsive,Heyrovsky Pensive,2003-8-18,Dakar,59444,153,F,54,166
99560,Crld,Bold Cray,2004-5-22,Berlin,56446,65,M,58,184
99561,Nostande,Nostalgic Lalande,2003-3-21,Singapore,41542,157,M,63,175
99562,Goldarp,Goldberg Sharp,2005-1-2,Prague,81806,46,M,61,185
99563,Elrent,Reverent Elion,1998-5-12,Port Moresby ,43801,136,M,64,177
99564,Borles,Bold Swirles,2004-8-6,Manila,29216,139,F,45,163
99565,Goldesting,Goldstine Interesting,2002-7-28,Bangui,19637,33,M,63,172
99566,Panused,Panini Focused,2005-11-11,Guatemala City,71725,69,M,65,183
99567,Mystinell,Burnell Mystifying,1998-9-19,Kathmandu,52041,124,M,63,180
99568,Rasty,Frosty Raman,2007-3-14,Kuwait City,5153,92,M,59,175
99569,Haesi,Happy Agnesi,1995-9-12,Tashkent,9665,189,M,59,179
99570,Thomted,Elated Thompson,2005-3-1,Gitega,38763,28,F,46,161
99571,Nauyd,Boyd Naughty,1995-4-18,Luxembourg,19424,102,M,56,179
99572,Heyrlible,Infallible Heyrovsky,1997-10-24,Nicosia,72872,45,F,49,162
99573,Drisrant,Vibrant Driscoll,2000-12-7,Gaborone,23668,23,M,60,173
99574,Elaeida,Elastic Almeida,2006-11-24,Nicosia,82387,45,F,53,170
99575,Chatlant,Gallant Chatelet,2002-4-22,Vientiane,58454,94,M,57,176
99576,Zeazai,Zealous Banzai,2008-3-26,Victoria,44237,155,M,64,183
99577,Naeful,Nash Peaceful,1998-3-28,Doha,2980,142,F,51,157
99578,Interyce,Noyce Interesting,2000-1-9,Moscow,89401,144,F,55,170
99579,Penkle,Pensive Merkle,1996-6-10,Tashkent,84018,189,M,65,170
99580,Kowalepy,Kowalevski Sleepy,2001-6-25,Ljubljana,60352,159,M,59,182
99581,Interkov,Interesting Liskov,2003-5-13,Riyadh,48589,152,M,65,178
99582,Shhing,Shaw Laughing,1996-3-24,Taipei,89247,172,M,64,172
99583,Prichen,Cohen Priceless,2003-6-9,Porto-Novo,49429,19,F,54,157
99584,Poitical,Practical Poitras,2000-11-22,Kingstown ,8377,148,M,58,185
99585,Franlant,Franklin Gallant,1995-4-5,Yaren District,53171,123,F,52,157
99586,Lamlant,Gallant Lamport,1996-11-18,Cairo,17023,53,M,60,176
99587,Eloqnz,Benz Eloquent,2005-11-19,Lusaka,65789,195,M,64,174
99588,Sinoting,Sinoussi Exciting,2003-6-8,Antananarivo,43749,104,F,46,159
99589,Babuent,Babbage Eloquent,2002-3-4,Harare,36875,40,M,62,182
99590,Pien,Pike Keen,1998-8-8,Castries,16274,147,F,51,170
99591,Poinsionate,Compassionate Poincare,1995-8-28,Apia,69702,149,M,56,180
99592,Cleyce,Noyce Clever,2007-7-1,Cape Town,79634,162,M,59,171
99593,Coeida,Almeida Cool,2003-3-3,Madrid,71281,164,F,50,158
99594,Intelamson,Williamson Intelligent,2007-9-15,Baghdad,41327,80,M,59,174
99595,Upbyshev,Chebyshev Upbeat,2006-4-21,Riyadh,45675,152,F,46,161
99596,Simann,Silly Lehmann,1996-2-23,Zagreb,81848,43,F,40,169
99597,Risionate,Ride Compassionate,2001-2-10,Castries,93272,147,M,60,179
99598,Albanny,Funny Albattani,2008-1-23,Havana,20716,44,M,65,177
99599,Drisazy,Crazy Driscoll,1997-10-5,Dublin,15023,81,F,52,164
99600,Turntic,Pedantic Turing,1999-4-23,Berlin,33292,65,F,51,160
99601,Hoolly,Hoover Silly,2005-1-16,Dili,60072,51,F,46,165
99602,Paling,Payne Dazzling,2000-2-15,Belgrade,94682,154,F,44,169
99603,Leafying,Mystifying Leavitt,2007-2-14,Nur Sultan,25204,87,M,56,182
99604,Jepical,Jepsen Magical,1996-11-13,Bridgetown,6632,15,M,61,178
99605,Eakley,Eager Shockley,1997-3-29,Nicosia,54362,45,F,42,169
99606,Infalrac,Dirac Infallible,2005-6-25,Jakarta,1381,78,M,64,171
99607,Upbyce,Noyce Upbeat,1995-2-15,Conakry,88817,70,M,55,176
99608,Visvesoic,Visvesvaraya Stoic,1996-5-6,Chisinau,73128,115,F,43,161
99609,Conflace,Lovelace Confident,2006-6-24,Copenhagen,33045,47,F,52,167
99610,Clensky,Meninsky Clever,2004-12-8,Bucharest,92159,143,M,60,174
99611,Leasive,Leavitt Pensive,2002-1-4,Cape Town,4282,162,M,58,178
99612,Cohful,Cori Youthful,1995-3-5,Kingstown ,68992,148,F,48,169
99613,Niaday,Faraday Nifty,2008-7-10,Berne,71168,170,M,63,185
99614,Vigirse,Morse Vigilant,2005-2-16,Skopje,65610,103,F,46,163
99615,Chebacted,Chebyshev Distracted,2000-9-10,Saint John’s,26864,6,M,61,182
99616,Quiagupta,Brahmagupta Quirky,2008-9-14,Niamey,52128,128,F,54,156
99617,Wonderjee,Wonderful Chatterjee,2000-5-7,Singapore,32707,157,M,57,183
99618,Admiiams,Williams Admiring,2003-2-18,Berlin,19486,65,F,43,169
99619,Wozntic,Pedantic Wozniak,1999-2-16,Budapest,37402,75,F,51,161
99620,Dazzking,Dazzling Hawking,2003-3-24,Basseterre,83731,146,M,62,180
99621,Reveler,Reverent Keller,2001-2-4,Kuwait City,77258,92,M,55,175
99622,Infalden,Colden Infallible,2001-4-17,Budapest,4864,75,F,41,170
99623,Carming,Charming Carson,2001-9-14,Cape Town,66734,162,F,54,162
99624,Brstic,Brown Elastic,2001-11-5,Mbabane,61496,168,M,57,184
99625,Archice,Nice Archimedes,2005-1-5,Thimphu,16981,20,F,41,162
99626,Joyyam,Jolly Khayyam,1998-1-28,Dakar,59885,153,F,54,166
99627,Hawver,Hawking Clever,2007-1-16,Vientiane,96931,94,F,43,169
99628,Bhaeful,Hopeful Bhabha,1998-9-20,Djibouti,8947,48,F,42,155
99629,Luriakova,Proskuriakova Lucid,1999-4-29,Budapest,70158,75,M,62,182
99630,Barene,Bardeen Serene,2007-11-3,Athens,61461,67,F,53,158
99631,Sichie,Silly Ritchie,1998-9-11,Ottawa,60633,31,F,51,167
99632,Wrent,Reverent Wu,1995-9-17,Bucharest,69225,143,F,43,162
99633,Goontic,Goodall Romantic,1997-2-17,Harare,74308,40,M,61,170
99634,Hoonky,Hoover Cranky,1998-4-27,Santiago,7206,35,M,55,184
99635,Meniarp,Meninsky Sharp,2004-10-22,Andorra la Vella,9879,4,F,49,155
99636,Chatteless,Chatterjee Priceless,1997-9-26,Lima,29626,138,M,60,183
99637,Nauwin,Naughty Darwin,2004-6-23,Berlin,11470,65,M,57,182
99638,Tauepy,Taussig Sleepy,1998-10-7,Berlin,61130,65,F,52,159
99639,Thomnny,Thompson Funny,2005-6-13,Tirane,93700,2,M,59,178
99640,Affecterman,Lichterman Affectionate,2002-2-1,Mexico City,52627,113,F,43,166
99641,Riefied,Ride Stupefied,2007-4-1,Bratislava,64283,158,F,49,162
99642,Drearr,Lamarr Dreamy,1997-10-21,Port-of-Spain,15458,178,F,47,156
99643,Engentic,Engelbart Romantic,2000-12-19,Mbabane,43240,168,F,48,167
99644,Tenny,Funny Tesla,2008-6-10,Tripoli,100399,99,M,60,175
99645,Thest,Modest Tharp,2006-11-5,Madrid,80134,164,M,55,183
99646,Molous,Zealous Morse,2005-11-7,Georgetown,13612,72,M,56,178
99647,Montaefied,Stupefied Montalcini,2007-12-29,Ljubljana,4265,159,F,47,160
99648,Moeet,Sweet Moser,2005-1-9,Thimphu,5034,20,F,53,159
99649,Napctive,Objective Napier,1998-1-27,Bratislava,57358,158,F,54,164
99650,Kinny,Funny Kilby,1995-8-13,Melekeok,50126,133,M,56,184
99651,Crlid,Euclid Crazy,2002-12-18,Majuro,22576,110,M,64,179
99652,Compasden,Colden Compassionate,1995-8-10,Cairo,68806,53,F,47,159
99653,Deterarr,Determined Lamarr,1999-1-7,Riyadh,606,152,F,48,157
99654,Jogry,Jones Hungry,2007-5-25,Mogadishu,1478,161,M,63,184
99655,Zeainci,Davinci Zealous,1998-6-26,Kuwait City,21919,92,F,46,161
99656,Ztein,Zen Einstein,2007-4-20,Nay Pyi Taw,39199,121,M,57,180
99657,Mystison,Wilson Mystifying,1998-6-6,Dublin,40449,81,M,58,170
99658,Luteur,Pasteur Lucid,2003-11-1,Sofia,91682,26,M,65,180
99659,Recuaren,Recursing Mclaren,1996-7-8,Abu Dhabi,92293,185,F,43,155
99660,Mystitein,Einstein Mystifying,1998-6-25,Port-Vila,18803,190,M,61,173
99661,Ruest,Modest Rubin,2006-10-2,Funafuti province,11733,182,F,46,164
99662,Ecstcare,Poincare Ecstatic,2003-1-28,Canberra,43257,9,F,54,163
99663,Dreussi,Dreamy Sinoussi,2000-7-6,Sarajevo,94280,22,F,50,167
99664,Edirky,Edison Quirky,2005-7-17,Port-au-Prince,69361,73,M,63,171
99665,Newgry,Angry Newton,2008-2-20,Tegucigalpa,17822,74,M,57,182
99666,Trusath,Yonath Trusting,2003-12-16,Washington D.C.,19659,187,M,61,184
99667,Vigong,Jang Vigorous,1996-1-17,Chisinau,95426,115,M,61,172
99668,Modlis,Modest Ellis,1998-9-26,Bangkok,89876,175,F,45,157
99669,Keaum,Chaum Keen,2008-11-7,Thimphu,54776,20,F,46,160
99670,Alver,Allen Clever,1996-3-16,Beijing,21865,36,M,55,183
99671,Wzing,Wu Amazing,2006-11-21,Palikir,29525,114,F,40,166
99672,Boatic,Borg Ecstatic,1996-11-15,Montevideo,96851,188,F,46,165
99673,Grelly,Greider Jolly,2004-2-6,Wellington,25821,126,M,62,181
99674,Vigiwell,Maxwell Vigilant,2005-10-8,Ankara,33622,180,F,47,166
99675,Musnon,Musing Cannon,2004-5-5,Panama City,47030,135,M,64,180
99676,Ferck,Buck Fervent,2004-8-16,Bucharest,34881,143,F,52,161
99677,Kiport,Lamport Kind,1999-9-28,Andorra la Vella,3684,4,M,62,171
99678,Goldol,Goldberg Cool,2004-11-1,Hanoi,5349,193,M,64,170
99679,Nidney,Nifty Dewdney,1996-1-15,Tashkent,36105,189,F,52,155
99680,Cucending,Condescending Curie,2004-3-28,Honiara,48742,160,M,56,176
99681,Wilder,Wilbur Tender,2001-1-12,Lusaka,39308,195,M,55,181
99682,Crussi,Crazy Sinoussi,2001-3-10,Brasilia,58300,24,M,57,175
99683,Zha,Saha Zen,2000-2-3,Nicosia,51821,45,F,48,170
99684,Belly,Silly Bell,1995-4-6,Gitega,46958,28,M,57,183
99685,Hawming,Hawking Charming,2000-6-12,Madrid,99600,164,F,51,155
99686,Tentner,Tender Meitner,1996-7-8,Quito,34768,52,F,50,169
99687,Wizanson,Wizardly Robinson,1995-11-26,Kampala,97442,183,M,60,179
99688,Rhorsty,Thirsty Rhodes,2000-11-18,Dublin,30284,81,M,60,184
99689,Hawhing,Laughing Hawking,2004-3-1,Lilongwe,13329,105,M,55,173
99690,Mystiing,Mystifying Turing,1996-4-24,Luanda,45310,5,F,46,162
99691,Keitsa,Kapitsa Keen,1998-11-13,Praia,99113,32,F,52,156
99692,Trusmann,Trusting Neumann,2000-4-7,Saint John’s,16377,6,M,58,180
99693,Diistic,Optimistic Dirac,2001-6-14,Sofia,92554,26,F,53,166
99694,Chaping,Chaplygin Musing,2008-6-1,Jakarta,20763,78,M,64,176
99695,Swbel,Sweet Nobel,2004-7-28,Mbabane,38969,168,F,42,161
99696,Vigonson,Swanson Vigorous,2002-5-19,Ramallah,23896,134,M,64,181
99697,Elgamy,Dreamy Elgamal,2007-6-16,Kigali,52222,145,M,65,173
99698,Naugle,Hugle Naughty,2001-7-12,Abu Dhabi,31645,185,M,63,183
99699,Blfty,Nifty Black,1996-4-9,Manama,8918,13,F,51,170
99700,Affectrie,Affectionate Curie,2000-8-13,Apia,1143,149,F,47,163
99701,Youtrch,Youthful Kirch,1995-6-15,Nassau,1567,12,M,61,184
99702,Pricrana,Khorana Priceless,2003-11-7,Abu Dhabi,1844,185,F,50,167
99703,Romatik,Romantic Bartik,2000-6-26,Yerevan,86944,8,M,63,183
99704,Xenodntock,Mcclintock Xenodochial,2003-10-22,Nairobi,72465,88,M,64,185
99705,Shanny,Shannon Funny,2000-8-11,Ouagadougou,54276,27,M,62,174
99706,Sameful,Peaceful Sammet,1995-9-29,Lisbon,93672,141,M,59,178
99707,Passty,Pasteur Frosty,1996-8-25,Canberra,24562,9,M,63,185
99708,Tvent,Tu Fervent,1996-12-19,Yamoussoukro,29101,42,M,62,183
99709,Tenu,Tender Wu,2008-4-19,Sanaa,63979,194,F,41,168
99710,Meisionate,Compassionate Meitner,2008-2-6,N’Djamena,8504,34,F,41,170
99711,Friekburn,Friendly Blackburn,2003-9-10,Abu Dhabi,71681,185,F,48,161
99712,Thifie,Thirsty Diffie,2000-9-18,Rabat,16881,119,M,60,181
99713,Kimir,Kind Shamir,1999-1-11,Madrid,40491,164,M,56,177
99714,Moghty,Naughty Moser,1999-12-27,Melekeok,6761,133,F,54,164
99715,Slebel,Sleepy Nobel,2004-2-26,Port-au-Prince,99303,73,M,60,172
99716,Chardock,Murdock Charming,2007-4-7,Andorra la Vella,71194,4,M,58,185
99717,Jennest,Jennings Modest,2007-12-7,Male,19283,107,F,55,165
99718,Optimlen,Allen Optimistic,1999-6-14,Lima,5535,138,F,43,155
99719,Varahaionate,Varahamihira Affectionate,2006-5-6,Seoul,581,91,F,46,165
99720,Poiused,Focused Poitras,1995-8-22,Beirut,74215,96,M,63,184
99721,Heurstel,Feistel Heuristic,2006-6-9,Bratislava,3949,158,M,57,173
99722,Fueleev,Funny Mendeleev,2008-6-18,Port-au-Prince,54938,73,F,42,162
99723,Haseless,Priceless Haslett,1997-9-29,Nur Sultan,61070,87,F,40,158
99724,Goldwarp,Sharp Goldwasser,1999-10-29,Apia,39802,149,F,44,157
99725,Frieatia,Hypatia Friendly,2000-3-3,Saint John’s,97667,6,F,51,155
99726,Euen,Zen Euler,2004-12-27,Riyadh,67045,152,F,55,164
99727,Lentic,Lewin Romantic,2007-5-8,N’Djamena,34596,34,M,55,173
99728,Nauyshev,Naughty Chebyshev,2000-8-28,Chisinau,68858,115,F,47,165
99729,Samsive,Pensive Sammet,2001-8-1,Taipei,63758,172,F,42,162
99730,Vibman,Vibrant Bouman,1995-7-4,Kuala Lumpur,57413,106,F,43,157
99731,Aryarky,Aryabhata Quirky,1995-10-13,New Delhi,81574,77,M,61,181
99732,Optimhcutt,Northcutt Optimistic,1999-9-24,Bratislava,12996,158,M,62,174
99733,Mirzacious,Mirzakhani Suspicious,2006-2-15,Castries,70038,147,F,50,163
99734,Merad,Merkle Sad,2001-12-20,Chisinau,59590,115,F,41,155
99735,Nirtz,Swartz Nice,2005-8-22,Mexico City,66498,113,F,52,167
99736,Galhr,Bohr Gallant,1998-3-7,Yamoussoukro,57396,42,M,59,179
99737,Grern,Great Shtern,2000-10-17,Canberra,53350,9,F,43,156
99738,Wondver,Beaver Wonderful,1998-5-10,Funafuti province,4837,182,F,45,169
99739,Poice,Poitras Nice,2001-8-29,Vientiane,59535,94,M,59,176
99740,Confha,Confident Saha,2003-9-9,Bissau,12545,71,F,55,158
99741,Ketik,Bartik Keen,2005-1-28,Port-au-Prince,57391,73,F,55,159
99742,Swaused,Swanson Focused,1998-12-5,Paramaribo,71292,167,F,48,163
99743,Vibdysh,Keldysh Vibrant,1998-2-6,Gitega,95844,28,F,40,159
99744,Volhing,Volhard Laughing,2007-4-1,Victoria,10857,155,M,58,174
99745,Romafie,Diffie Romantic,1995-10-25,Moscow,96170,144,F,43,161
99746,Bratring,Adoring Brattain,1999-4-24,Sri Jayewardenepura Kotte,6263,165,F,45,165
99747,Pasder,Tender Pasteur,2004-2-1,Chisinau,17323,115,F,50,159
99748,Lalad,Sad Lalande,2004-2-13,Conakry,17249,70,F,54,161
99749,Thigle,Thirsty Hugle,2001-11-8,Port Louis,98166,112,M,55,178
99750,Gracrf,Cerf Gracious,2000-11-10,Chisinau,32791,115,M,61,182
99751,Confnnon,Confident Shannon,2008-12-1,Singapore,71049,157,F,40,157
99752,Confchel,Herschel Confident,2001-7-26,Port-au-Prince,37411,73,M,62,180
99753,Stupmet,Stupefied Sammet,2000-8-2,Lome,29288,176,M,55,175
99754,Deteratia,Determined Hypatia,2001-1-18,Phnom Penh,35386,29,F,48,159
99755,Dhaefied,Dhawan Stupefied,2000-7-1,Vaduz,93827,100,M,55,183
99756,Objetner,Meitner Objective,2002-2-26,Monrovia,51058,98,F,52,168
99757,Nightce,Nightingale Nice,2008-5-14,Tbilisi,54524,64,F,45,162
99758,Goeat,Great Gould,2001-10-1,Taipei,2234,172,F,49,158
99759,Focarr,Lamarr Focused,2003-9-29,Nicosia,22696,45,F,41,170
99760,Nightistic,Heuristic Nightingale,2001-6-17,Harare,47525,40,F,43,157
99761,Montaing,Boring Montalcini,2001-12-12,Bandar Seri Begawan,51032,25,M,56,184
99762,Grchie,Ritchie Great,2003-6-4,Dili,85019,51,M,56,180
99763,Jovght,Jovial Wright,2005-4-8,Tehran,27099,79,M,61,181
99764,Boerjee,Bold Chatterjee,1998-1-19,Palikir,24339,114,F,48,157
99765,Noece,Noether Nice,1995-8-6,Basseterre,24227,146,F,44,166
99766,Naatic,Ecstatic Nash,1999-1-7,Ottawa,93144,31,M,57,177
99767,Jemrsty,Jemison Thirsty,2001-9-20,Tegucigalpa,39268,74,M,61,174
99768,Jovking,Hawking Jovial,2001-5-8,Lima,22971,138,F,49,158
99769,Snyalgic,Nostalgic Snyder,2007-5-6,Georgetown,94056,72,M,59,184
99770,Infaldysh,Keldysh Infallible,1995-12-21,Dhaka,5003,14,M,58,170
99771,Mauent,Eloquent Mayer,1999-12-6,Port Louis,67729,112,F,43,162
99772,Nostley,Nostalgic Easley,2004-6-24,Guatemala City,96005,69,F,42,159
99773,Neuver,Neumann Clever,1995-1-17,Port-Vila,94406,190,F,49,168
99774,Willlible,Williams Infallible,1995-1-9,Vienna,59942,10,F,49,161
99775,Objeande,Objective Lalande,2004-11-28,Baku,72492,11,F,43,170
99776,Unrufie,Unruffled Diffie,1998-6-8,Seoul,63194,91,F,46,164
99777,Hopder,Tender Hopper,2008-8-25,Dublin,81489,81,M,60,180
99778,Dhasionate,Compassionate Dhawan,2006-1-28,Paramaribo,76104,167,M,62,177
99779,Slelcini,Sleepy Montalcini,1995-8-21,Buenos Aires,85124,7,F,44,164
99780,Yatical,Practical Yalow,2002-12-14,Muscat,71488,131,F,54,163
99781,Mcning,Mcnulty Loving,2004-7-20,Bishkek,13580,93,M,55,180
99782,Engeoic,Stoic Engelbart,2003-3-22,Bangui,18240,33,F,48,165
99783,Mcclizical,Mcclintock Quizzical,1996-7-9,Caracas,4358,192,F,42,168
99784,Xenodeleev,Xenodochial Mendeleev,2003-7-25,Hanoi,65250,193,M,64,180
99785,Focchel,Herschel Focused,2000-7-18,Apia,52676,149,F,45,164
99786,Teresligent,Tereshkova Intelligent,1999-1-5,Wellington,26123,126,F,48,155
99787,Lovkara,Loving Bhaskara,2004-12-21,Paris,75737,61,F,42,165
99788,Zlid,Euclid Zen,2001-8-27,Athens,79183,67,M,55,178
99789,Barant,Vibrant Bassi,2008-9-22,Tokyo,57832,85,M,63,172
99790,Quikson,Quirky Jackson,2007-7-18,Nay Pyi Taw,10592,121,M,59,172
99791,Shtzical,Shtern Quizzical,2007-10-7,Mbabane,63068,168,F,46,165
99792,Intelghan,Intelligent Vaughan,2008-11-6,Bandar Seri Begawan,70523,25,M,57,174
99793,Suspiuss,Gauss Suspicious,2007-5-21,Mbabane,32508,168,F,52,168
99794,Hardteur,Hardcore Pasteur,2002-10-13,Ljubljana,20794,159,M,61,178
99795,Wozen,Wozniak Keen,2007-6-9,Kiev,11989,184,M,60,176
99796,Thomave,Brave Thompson,2002-1-11,Rome,69659,83,M,56,179
99797,Confyer,Mayer Confident,1998-4-6,N’Djamena,16157,34,M,64,179
99798,Barest,Modest Bartik,1996-5-4,Saint George’s,62437,68,F,44,161
99799,Musmihira,Varahamihira Musing,1996-12-9,Castries,40912,147,M,56,178
99800,Swaest,Swanson Modest,1996-12-20,Abu Dhabi,93819,185,F,43,165
99801,Laugng,Laughing Wing,2001-12-26,Mbabane,11449,168,M,61,176
99802,Reveamson,Reverent Williamson,2002-11-22,Sarajevo,3263,22,M,60,171
99803,Zdall,Goodall Zen,1997-9-27,Ottawa,4502,31,M,62,174
99804,Golis,Ellis Goofy,2006-6-1,Banjul,34372,63,F,54,159
99805,Compasu,Compassionate Wu,1999-9-4,Kingstown ,26094,148,M,63,176
99806,Lumhing,Lumiere Laughing,1997-8-22,Kampala,20003,183,F,44,160
99807,Relrthy,Mccarthy Relaxed,1998-4-27,Minsk,54044,16,F,52,155
